Antennaria dioica,Mountain Everlasting,,,,,
Anthelia julacea,Alpine Silverwort,,,,,
Anthelia juratzkana,Scarce Silverwort,,,,,
Anthemis abrotanifolia,,,,,,
Anthemis altissima,,,,,,
Anthemis arvensis,Corn Chamomile,,,,,
Anthemis austriaca,Austrian Chamomile,,,,,
Anthemis cotula,Stinking Chamomile,,,,,
Anthemis cotula x Tripleurospermum inodorum  X Tripleurothemis maleolens,,,,,,
Anthemis cretica,Mountain Dog daisy,,,,,
Anthemis hyalina,,,,,,
Anthemis leucanthemifolia,,,,,,
Anthemis maritima,,,,,,
Anthemis muricata,,,,,,
Anthemis punctata,Sicilian Chamomile,,,,,
Anthemis punctata subsp cupaniana,,,,,,
Anthemis ruthenica,,,,,,
Anthemis tinctoria,Yellow Chamomile,,,,,
Anthemis tomentosa,Woolly Chamomile,,,,,
Anthemis triumfetti,Southern Dog daisy,,,,,
Anthemis wiedemanniana,,,,,,
Anthericum ramosum,Branched St Bernards lily,,,,,
Anthoceros agrestis,Field Hornwort,,,,,
Anthoceros punctatus,Dotted Hornwort,,,,,
Anthocharis (belia) euphenoides,Provence (ex Moroccan) Orange Tip,,,,,
Anthocharis belia,Moroccan Orange Tips,,,,,
Anthocharis cardamines,Orange Tip,,,,,
Anthocharis damone,Eastern Orange Tip,,,,,
Anthocharis gruneri,Gruners Orange Tip,,,,,
Antholyza ringens,,,,,,
Anthoxanthum aristatum,Annual Vernal grass,,,,,
Anthoxanthum aristatum subsp puelii,,,,,,
Anthoxanthum odoratum,Sweet Vernal grass,,,,,
Anthoxanthum ovatum,,,,,,
Anthracobia macrocystis,Charcoal Goldeneye,,,,,
Anthracobia melaloma,Charcoal Eyelash,,,,,
Anthracoidea capillaris,Hair Sedge Smut,,,,,
Anthriscus caucalis,Bur Chervil,,,,,
Anthriscus cerefolium,Garden Chervil,,,,,
Anthriscus sylvestris,Cow Parsley,,,,,
Anthyllis tetraphylla,Bladder Vetch,,,,,
Anthyllis vulneraria,Kidney Vetch,,,,,
Anthyllis vulneraria subsp carpatica,,,,,,
Anthyllis vulneraria subsp corbierei,,,,,,
Anthyllis vulneraria subsp lapponica,,,,,,
Anthyllis vulneraria subsp polyphylla,,,,,,
Anthyllis vulneraria subsp vulneraria,,,,,,
Antirrhinum majus,Snapdragon ,,,,,
Antirrhinum siculum,,,,,,
Antitrichia curtipendula,Pendulous Wing moss,,,,,
Antrodia albida,Whitish Porecrust,,,,,
Antrodia carbonica,Cottony Porecrust,,,,,
Antrodia pseudosinuosa,Capped Porecrust,,,,,
Antrodia ramentacea,Honeycomb Crust,,,,,
Antrodia serialis,Serried Porecrust,,,,,
Antrodia sinuosa,Sinuous Porecrust,,,,,
Antrodia xantha,Yellow Porecrust,,,,,
Antrodiella genistae,Broom Porecrust,,,,,
Antrodiella onychoides,Marble Porecrust,,,,,
Antrodiella romellii,Straw Porecrust,,,,,
Antrodiella semisupina,Laidback Porecrust,,,,,
Aongstroemia longipes,Sprig moss,,,,,
Apatura iris,Purple Emperor,,,,,
Apatura metis,Freyers Purple Emperor,,,,,
Apature ilia,Lesser Purple Emperor,,,,,
Apera intermedia,,,,,,
Apera interrupta,Dense Silky bent,,,,,
Apera spica venti,Loose Silky bent,,,,,
Aphanes arvensis agg,Parsley piert ,,,,,
Aphanes australis,Slender Parsley piert,,,,,
Aphanobasidium paludicola,Marsh Crust,,,,,
Aphanolejeunea microscopica,Long leaved Pouncewort,,,,,
Aphanorrhegma patens,Spreading Earthmoss,,,,,
Aphantopus hyperantus,Ringlet,,,,,
Aphidecta obliterata,Larch Ladybird,,,,,
Apioperdon pyriforme,Stump Puffball,,,,,
Apium graveolens,Wild Celery,,,,,
Apium inundatum,Lesser Marshwort,,,,,
Apium nodiflorum,Fools water cress ,,,,,
Apium nodiflorum x inundatum  A x moorei,,,,,,
Apium nodiflorum x repens,,,,,,
Apium repens,Creeping Marshwort,,,,,
Aplodon wormskjoldii,Carrion moss,,,,,
Aponogeton distachyos,Cape pondweed ,,,,,
Aporia crataegi ,Black Veined White,,,,,
Aptenia cordifolia,Heart leaf Iceplant,,,,,
Aquilegia olympica,,,,,,
Aquilegia pubescens,,,,,,
Aquilegia pyrenaica,Pyrenean Columbine,,,,,
Aquilegia vulgaris,Columbine ,,,,,
Arabidopsis thaliana,Thale Cress,,,,,
Arabis alpina,Alpine Rock cress,,,,,
Arabis arenosa,Sand Rock cress,,,,,
Arabis caucasica,Garden Arabis,,,,,
Arabis collina,Rosy Cress,,,,,
Arabis glabra,Tower Mustard,,,,,
Arabis hirsuta,Hairy Rock cress,,,,,
Arabis nova,,,,,,
Arabis petraea,Northern Rock cress,,,,,
Arabis scabra,Bristol Rock cress,,,,,
Arabis turrita,Tower Cress,,,,,
Arabis verna,,,,,,
Arachis hypogaea,Peanut ,,,,,
Aralia chinensis,Chinese Angelica tree,,,,,
Aralia elata,Japanese Angelica tree,,,,,
Aralia racemosa,American spikenard ,,,,,
Araschnia levana,Map Butterfly,,,,,
Araucaria araucana,Monkey puzzle ,,,,,
Arbutus unedo,Strawberry tree ,,,,,
Arbutus unedo x andrachne  A x andrachnoides,Hybrid Strawberry tree,,,,,
Archidium alternifolium,Clay Earthmoss,,,,,
Archon apollinus,False Apollo,,,,,
Arctium lappa,Greater Burdock,,,,,
Arctium lappa x minus  A x nothum,,,,,,
Arctium minus agg,Lesser Burdock,,,,,
Arctium nemorosum,Wood Burdock,,,,,
Arctium tomentosum,Woolly Burdock,,,,,
Arctoa anderssonii,Anderssons Forkmoss,,,,,
Arctoa fulvella,Arctic Forkmoss,,,,,
Arctostaphylos alpinus,Alpine Bearberry,,,,,
Arctostaphylos uva ursi,Bearberry ,,,,,
Arctotheca calendula,Plain Treasureflower,,,,,
Arctotis breviscapa,,,,,,
Arctotis stoechadifolia,White Arctotis,,,,,
Aremonia agrimonioides,Bastard Agrimony,,,,,
Arenaria balearica,Mossy Sandwort,,,,,
Arenaria ciliata,Fringed Sandwort,,,,,
Arenaria montana,Mountain Sandwort,,,,,
Arenaria norvegica,Arctic Sandwort,,,,,
Arenaria norvegica subsp anglica,English Sandwort,,,,,
Arenaria norvegica subsp norvegica,Norwegian Sandwort,,,,,
Arenaria serpyllifolia,Thyme leaved Sandwort,,,,,
Arenaria serpyllifolia subsp leptoclados,Slender Sandwort,,,,,
Arenaria serpyllifolia subsp serpyllifolia,Thyme leaved Sandwort,,,,,
Arethusana arethusa,False Grayling,,,,,
Argemone mexicana,Mexican Poppy,,,,,
Argynnis (adippe) auresianna,Moroccan High Brown Fritillary,,,,,
Argynnis adippe,High Brown Fritillary,,,,,
Argynnis aglaja,Dark Green Fritillary,,,,,
Argynnis laodice,Pallass Fritillary,,,,,
Argynnis niobe,Niobe Fritillary,,,,,
Argynnis pandora,Cardinal,,,,,
Argynnis paphia,Silver Washed Fritillary,,,,,
Argyranthemum frutescens,Paris Daisy,,,,,
Aricia agestis,Brown Argus,,,,,
Aricia artaxerxes,Mountain Argus,,,,,
Aricia cramera,Southern Brown Argus,,,,,
Aricia morronensis,Spanish Argus,,,,,
Arisarum proboscideum,Mousetailplant ,,,,,
Aristea ecklonii,Blue Corn lily,,,,,
Aristida adscensionis,,,,,,
Aristida benthamii,,,,,,
Aristida congesta,,,,,,
Aristida contorta,,,,,,
Aristida oligantha,,,,,,
Aristida ramosa,,,,,,
Aristolochia clematitis,Birthwort ,,,,,
Aristolochia hirta,Breckland Birthwort,,,,,
Aristolochia rotunda,Smearwort ,,,,,
Armeria arenaria,Jersey Thrift,,,,,
Armeria maritima,Thrift,,,,,
Armeria maritima subsp elongata,Tall Thrift,,,,,
Armeria maritima subsp maritima,Thrift,,,,,
Armeria maritima x arenaria,,,,,,
Armeria pseudoarmeria,Estoril Thrift,,,,,
Armillaria borealis,Northern Honey Fungus,,,,,
Armillaria cepistipes,Mullet Honey Fungus,,,,,
Armillaria ectypa,Marsh Honey Fungus,,,,,
Armillaria gallica,Bulbous Honey Fungus,,,,,
Armillaria mellea,Honey Fungus,,,,,
Armillaria mellea,Honey Tuft,,,,,
Armillaria ostoyae,Dark Honey Fungus,,,,,
Armillaria tabescens,Ringless Honey Fungus,,,,,
Armoracia macrocarpa,,,,,,
Armoracia rusticana,Horse radish ,,,,,
Arnebia pulchra,Prophet flower ,,,,,
Arnica angustifolia,Arctic Arnica,,,,,
Arnoseris minima,Lambs Succory,,,,,
Aronia arbutifolia,Red Chokeberry,,,,,
Aronia melanocarpa,Black Chokeberry,,,,,
Arrhenatherum album,,,,,,
Arrhenatherum elatius,False Oat grass,,,,,
Arrhenia acerosa,Moss Oysterling,,,,,
Arrhenia baeospora,Mealy Navel,,,,,
Arrhenia chlorocyanea,Verdigris Navel,,,,,
Arrhenia epichysium,Pitcher Navel,,,,,
Arrhenia griseopallida,Pelargonium Navel,,,,,
Arrhenia latispora,Broadspored Oysterling,,,,,
Arrhenia lobata,Lobed Oysterling,,,,,
Arrhenia obatra,Montane Navel,,,,,
Arrhenia obscurata,Dark Navel,,,,,
Arrhenia onisca,Slater Navel,,,,,
Arrhenia parvivelutina,Velvet Navel,,,,,
Arrhenia peltigerina,Lichen Navel,,,,,
Arrhenia philonotis,Mire Navel,,,,,
Arrhenia retiruga,Small Moss Oysterling,,,,,
Arrhenia rickenii,Moss Navel,,,,,
Arrhenia rustica,Rural Navel,,,,,
Arrhenia spathulata,Spatulate Oysterling,,,,,
Arrhenia sphagnicola,Sphagnum Navel,,,,,
Arrhenia umbratilis,Bog Shadow,,,,,
Arrhenia velutipes,Alpine Navel,,,,,
Artemisia abrotanum,Southernwood ,,,,,
Artemisia absinthium,Wormwood ,,,,,
Artemisia afra,,,,,,
Artemisia anethifolia,,,,,,
Artemisia annua,Annual Mugwort,,,,,
Artemisia biennis,Slender Mugwort,,,,,
Artemisia campestris,Field Wormwood,,,,,
Artemisia chamaemelifolia,,,,,,
Artemisia dracunculus,Tarragon ,,,,,
Artemisia herba alba,,,,,,
Artemisia longifolia,,,,,,
Artemisia ludoviciana,Western Mugwort,,,,,
Artemisia macrantha,,,,,,
Artemisia norvegica,Norwegian Mugwort,,,,,
Artemisia pontica,Roman Wormwood,,,,,
Artemisia scoparia,,,,,,
Artemisia sericea,,,,,,
Artemisia stelleriana,Hoary Mugwort,,,,,
Artemisia tschernieviana,,,,,,
Artemisia verlotiorum,Chinese Mugwort,,,,,
Artemisia vulgaris,Mugwort ,,,,,
Artemisia vulgaris x verlotiorum  A x wurzellii,,,,,,
Arthraxon hispidus,,,,,,
Artogeia bryoniae,Mountain Green Veined White,,,,,
Artogeia ergane,Mountain Small White,,,,,
Artogeia krueperi,Kruepers Small White,,,,,
Artogeia mannii,Southern Small White,,,,,
Artogeia napi,Green Veined White,,,,,
Artogeia rapae,Small White,,,,,
Artomyces pyxidata,Candelabra Coral,,,,,
Arum italicum,Italian Lords and Ladies,,,,,
Arum italicum subsp canariense,,,,,,
Arum italicum subsp italicum,,,,,,
Arum italicum subsp neglectum,,,,,,
Arum maculatum,Lords and Ladies ,,,,,
Arum maculatum x italicum,,,,,,
Aruncus dioicus,Bucks beard ,,,,,
Arundo donax,,,,,,
Asarina procumbens,Trailing Snapdragon,,,,,
Asarum europaeum,Asarabacca ,,,,,
Ascocoryne cyclichnium,Budding Jellydisc,,,,,
Ascocoryne sarcoides,Purple Jellydisc,,,,,
Ascocoryne turficola,Bog Jellydisc,,,,,
Ascotremella faginea,Striated Jellydisc,,,,,
Aseroë rubra,Starfish Fungus,,,,,
Asparagus officinalis,Garden Asparagus,,,,,
Asparagus prostratus,Wild Asparagus,,,,,
Asperugo procumbens,Madwort ,,,,,
Asperula arvensis,Blue Woodruff,,,,,
Asperula cynanchica,Squinancywort ,,,,,
Asperula cynanchica subsp cynanchica,,,,,,
Asperula cynanchica subsp occidentalis,,,,,,
Asperula laevigata,,,,,,
Asperula orientalis,Annual Woodruff,,,,,
Asperula taurina,Pink Woodruff,,,,,
Asperula tinctoria,Dyers Woodruff,,,,,
Asphodeline lutea,Yellow Asphodel,,,,,
Asphodelus albus,White Asphodel,,,,,
Asphodelus fistulosus,Hollow stemmed Asphodel,,,,,
Asphodelus ramosus,,,,,,
Aspidistra elatior,Cast iron plant ,,,,,
Asplenium adiantum nigrum,Black Spleenwort,,,,,
Asplenium adiantum nigrum x obovatum  A x sarniense,,,,,,
Asplenium adiantum nigrum x onopteris  A x ticinense,,,,,,
Asplenium adiantum nigrum x septentrionale  A x contrei,,,,,,
Asplenium fontanum,Smooth Rock spleenwort,,,,,
Asplenium marinum,Sea Spleenwort,,,,,
Asplenium obovatum,Lanceolate Spleenwort,,,,,
Asplenium obovatum subsp lanceolatum,,,,,,
Asplenium onopteris,Irish Spleenwort,,,,,
Asplenium ruta muraria,Wall rue ,,,,,
Asplenium ruta muraria x septentrionale  A x murbeckii,,,,,,
Asplenium septentrionale,Forked Spleenwort,,,,,
Asplenium trichomanes,Maidenhair Spleenwort,,,,,
Asplenium trichomanes subsp pachyrachis,,,,,,
Asplenium trichomanes subsp quadrivalens,,,,,,
Asplenium trichomanes subsp trichomanes,,,,,,
Asplenium trichomanes x ruta muraria  A x clermontiae,,,,,,
Asplenium trichomanes x septentrionale  A x alternifolium,Alternate leaved Spleenwort,,,,,
Asplenium viride,Green Spleenwort,,,,,
Aster ageratoides,,,,,,
Aster amellus,European Michaelmas daisy,,,,,
Aster ascendens,Long leaved Aster,,,,,
Aster concinnus,Narrow leaved Smooth aster,,,,,
Aster cordifolius,Blue Wood aster,,,,,
Aster dumosus,Bushy Aster,,,,,
Aster ericoides,Heath Aster,,,,,
Aster junceus,Rush Aster,,,,,
Aster laevis,Glaucous Michaelmas daisy,,,,,
Aster laevis x novi belgii  A x versicolor,Late Michaelmas daisy,,,,,
Aster lanceolatus,Narrow leaved Michaelmas daisy,,,,,
Aster lateriflorus,Starved Aster,,,,,
Aster linosyris,Goldilocks Aster,,,,,
Aster macrophyllus,Large leaved Aster,,,,,
Aster novae angliae,Hairy Michaelmas daisy,,,,,
Aster novi belgii agg,Confused Michaelmas daisy,,,,,
Aster novi belgii x lanceolatus  A x salignus,Common Michaelmas daisy,,,,,
Aster pilosus,Frost Aster,,,,,
Aster praealtus,,,,,,
Aster prenanthoides,Crooked stem Aster,,,,,
Aster puniceus,Red stalk Aster,,,,,
Aster schreberi,Nettle leaved Michaelmas daisy,,,,,
Aster sedifolius,,,,,,
Aster spectabilis,Showy Aster,,,,,
Aster subulatus,Annual Saltmarsh aster,,,,,
Aster tripolium,Sea Aster,,,,,
Aster umbellatus,Tall White aster,,,,,
Aster vimineus,Small White aster,,,,,
Asteriscus aquaticus,,,,,,
Asteriscus maritimus,,,,,,
Asterophora lycoperdoides,Powdery Piggyback,,,,,
Asterophora parasitica,Silky Piggyback,,,,,
Asterostroma cervicolor,Brown Starweb,,,,,
Asterostroma laxum,Loose Starweb,,,,,
Astilbe chinensis,Tall False bucks beard,,,,,
Astilbe japonica,False bucks beard ,,,,,
Astilbe japonica x chinensis x rosea  A x arendsii,Red False bucks beard,,,,,
Astraeus hygrometricus,Barometer Earthstar,,,,,
Astragalus alpinus,Alpine Milk vetch,,,,,
Astragalus boeticus,,,,,,
Astragalus cicer,Chick pea Milk vetch,,,,,
Astragalus cruciatus,,,,,,
Astragalus danicus,Purple Milk vetch,,,,,
Astragalus glycyphyllos,Wild Liquorice,,,,,
Astragalus hamosus,,,,,,
Astragalus hispidulus,,,,,,
Astragalus nuttallianus,,,,,,
Astragalus odoratus,Lesser Milk vetch,,,,,
Astragalus scorpioides,,,,,,
Astragalus sesameus,,,,,,
Astragalus stella,,,,,,
Astragalus tribuloides,,,,,,
Astrantia carniolica,Carnic Masterwort,,,,,
Astrantia major,Astrantia ,,,,,
Astrantia maxima,,,,,,
Astrantia minor,Lesser Masterwort,,,,,
Astrebla lappacea,,,,,,
Athalamia hyalina,Spongy Liverwort,,,,,
Athanasia crithmifolia,,,,,,
Athanasia trifurcata,,,,,,
Athelia alnicola,Alder Crust,,,,,
Athelia arachnoidea,Cobweb Duster,,,,,
Athelia bombacina,Silky Crust,,,,,
Athelia decipiens,Deceiving Crust,,,,,
Athelia epiphylla,Candleabra Duster,,,,,
Athelia fibulata,Clamped Crust,,,,,
Athelia neuhoffii,Subglobose Crust,,,,,
Athelia nivea,Snowy Crust,,,,,
Athelia rolfsii,Bulb Crust,,,,,
Athelia salicum,Willow Crust,,,,,
Athelia tenuispora,Thin Spored Crust,,,,,
Athelia teutoburgensis,Germanic Crust,,,,,
Athelopsis galzinii,Pegged Crust,,,,,
Athelopsis glaucina,Greenish Crust,,,,,
Athelopsis lembospora,Ferny Crust,,,,,
Athyrium filix femina,Lady fern ,,,,,
Atopospora betulina,Birch Tarspot,,,,,
Atractosporocybe inornata,Plain Funnel,,,,,
Atractylis cancellata,,,,,,
Atractylis humilis,,,,,,
Atrichum angustatum,Lesser Smoothcap,,,,,
Atrichum crispum,Fountain Smoothcap,,,,,
Atrichum tenellum,Slender Smoothcap,,,,,
Atrichum undulatum,Catherines Moss ,,,,,
Atrichum undulatum,Common Smoothcap ,,,,,
Atrichum undulatum v gracilisetum,Side stalk Smoothcap,,,,,
Atriplex australasica,,,,,,
Atriplex calotheca,,,,,,
Atriplex eardleyae,Bell Saltbush,,,,,
Atriplex glabriuscula,Babingtons Orache,,,,,
Atriplex glabriuscula x longipes  A x taschereaui,Taschereaus Orache,,,,,
Atriplex glabriuscula x praecox,,,,,,
Atriplex glauca,,,,,,
Atriplex halimus,Shrubby Orache,,,,,
Atriplex hortensis,Garden Orache,,,,,
Atriplex laciniata,Frosted Orache,,,,,
Atriplex limbata,Spreading Saltbush,,,,,
Atriplex littoralis,Grass leaved Orache,,,,,
Atriplex littoralis x patula,,,,,,
Atriplex longipes,Long stalked Orache,,,,,
Atriplex micrantha,,,,,,
Atriplex muelleri,Annual Saltbush,,,,,
Atriplex oblongifolia,,,,,,
Atriplex patula,Common Orache,,,,,
Atriplex pedunculata,Pedunculate Sea purslane,,,,,
Atriplex platensis,,,,,,
Atriplex portulacoides,Sea purslane ,,,,,
Atriplex praecox,Early Orache,,,,,
Atriplex prostrata,Spear leaved Orache,,,,,
Atriplex prostrata x glabriuscula,,,,,,
Atriplex prostrata x littoralis  A x hulmeana,,,,,,
Atriplex prostrata x longipes  A x gustafssoniana,Kattegat Orache,,,,,
Atriplex rosea,Redscale ,,,,,
Atriplex sagittata,Purple Orache,,,,,
Atriplex semibaccata,Berry Saltbush,,,,,
Atriplex semilunaris,,,,,,
Atriplex spongiosa,Pop Saltbush,,,,,
Atriplex stylosa,,,,,,
Atriplex suberecta,Australian Orache,,,,,
Atriplex tatarica,,,,,,
Atropa belladonna,Deadly Nightshade,,,,,
Aubrieta deltoidea,Aubretia ,,,,,
Aucuba japonica,Spotted laurel ,,,,,
Aulacomnium androgynum,Bud headed Groove moss,,,,,
Aulacomnium androgynum,Cluster headed Goldilocks,,,,,
Aulacomnium androgynum,Drumsticks ,,,,,
Aulacomnium palustre,Bog Groove moss,,,,,
Aulacomnium turgidum,Mountain Groove moss,,,,,
Aurantiporus fissilis,Greasy Bracket,,,,,
Aureoboletus gentilis,Gilded Bolete,,,,,
Auricularia auricula judae,Jelly Ear,,,,,
Auricularia mesenterica,Tripe Fungus,,,,,
Auriscalpium vulgare,Earpick Fungus,,,,,
Avena barbata,Slender Oat,,,,,
Avena brevis,,,,,,
Avena byzantina,Algerian Oat,,,,,
Avena fatua,Wild oat ,,,,,
Avena fatua x sativa  A x hybrida,,,,,,
Avena nuda,Naked Oat,,,,,
Avena sativa,Oat ,,,,,
Avena sativa subsp praegravis,,,,,,
Avena sativa subsp sativa,,,,,,
Avena sterilis,Sterile Oat,,,,,
Avena sterilis subsp ludoviciana,Winter Wild oat,,,,,
Avena sterilis subsp sterilis,Animated Oat,,,,,
Avena strigosa,Bristle Oat,,,,,
Axonopus affinis,,,,,,
Axonopus compressus,Carpet grass ,,,,,
Axonopus repens,,,,,,
Axyris amaranthoides,Russian Pigweed,,,,,
Azanus jesous,African Babul Blue,,,,,
Azolla filiculoides,Water Fern,,,,,
Baccharis halimifolia,Tree Groundsel,,,,,
Baeospora myosura,Conifercone Cap,,,,,
Bahia dissecta,,,,,,
Bahia neomexicana,New Mexico Bahia,,,,,
Baldellia ranunculoides,Lesser Water plantain,,,,,
Ballota acetabulosa,False Dittany,,,,,
Ballota hispanica,,,,,,
Ballota nigra,Black Horehound,,,,,
Ballota nigra subsp meridionalis,,,,,,
Ballota nigra subsp nigra,,,,,,
Ballota pseudodictamnus,,,,,,
Bankera fuligineoalba,Drab Tooth,,,,,
Bankera violascens,Spruce Tooth,,,,,
Baptisia tinctoria,Wild indigo ,,,,,
Barbarea intermedia,Medium flowered Winter cress,,,,,
Barbarea stricta,Small flowered Winter cress,,,,,
Barbarea verna,American Winter cress,,,,,
Barbarea vulgaris,Winter cress ,,,,,
Barbilophozia atlantica,Atlantic Pawwort,,,,,
Barbilophozia attenuata,Trunk Pawwort,,,,,
Barbilophozia barbata,Bearded Pawwort,,,,,
Barbilophozia floerkei,Common Pawwort,,,,,
Barbilophozia hatcheri,Hatchers Pawwort,,,,,
Barbilophozia kunzeana,Bog Pawwort,,,,,
Barbilophozia lycopodioides,Greater Pawwort,,,,,
Barbilophozia quadriloba,Four fingered Pawwort,,,,,
Barbula convoluta,Lesser Birds claw Beardmoss,,,,,
Barbula convoluta v sardoa,Sardinian Birds claw Beardmoss,,,,,
Barbula unguiculata,Birds claw Beardmoss,,,,,
Bartheletia paradoxa,Ginkgo Dotty,,,,,
Bartramia halleriana,Hallers Apple moss,,,,,
Bartramia ithyphylla,Straight leaved Apple moss,,,,,
Bartramia pomiformis,Common Apple moss,,,,,
Bartramia stricta,Upright Apple moss,,,,,
Bartsia alpina,Alpine Bartsia,,,,,
Basidiodendron caesiocinerea,Pearly Jellycrust,,,,,
Basidiodendron cinerum,Ashgrey Jellycrust,,,,,
Basidiodendron cremum,Coating Jellycrust,,,,,
Basidiodendron eyrei,Thin Jellycrust,,,,,
Basidiodendron pini,Pine Jellycrust,,,,,
Basidiodendron radians,Knobbly Jellycrust,,,,,
Basidiodendron rimosum,Cracked Jellycrust,,,,,
Basidiodendron spinosum,Spiny Jellycrust,,,,,
Basidioradulum radula,Toothed Crust,,,,,
Bassia hyssopifolia,,,,,,
Bassia muricata,,,,,,
Bassia prostrata,,,,,,
Bassia scoparia,Summer cypress ,,,,,
Battarrea phalloides,Sandy Stiltball,,,,,
Baudoinia caledoniensis,AngelS Share Fungus,,,,,
Bauhinus marginalis,Bistort Silver Rust,,,,,
Bauhinus pustulatus,Bistort Blister,,,,,
Bazzania pearsonii,Arch leaved Whipwort,,,,,
Bazzania tricrenata,Lesser Whipwort,,,,,
Bazzania trilobata,Greater Whipwort,,,,,
Bazzania trilobata,Whipwort Greater,,,,,
Beckmannia eruciformis,European Slough grass,,,,,
Beckmannia syzigachne,American Slough grass,,,,,
Begonia cucullata x schmidtiana  B x semperflorens,Wax Begonia,,,,,
Begonia grandis,Hardy Begonia,,,,,
Begonia rex,Painted leaf Begonia,,,,,
Bellardia trixago,Trixago Bartsia,,,,,
Bellevalia romana,Roman Squill,,,,,
Bellis annua,,,,,,
Bellis perennis,Daisy ,,,,,
Bellium bellidioides,False Daisy,,,,,
Belonidium sulphureum,Yellow Mascara Disco,,,,,
Berberia abdelkader,Giant Grayling,,,,,
Berberia lambessanus,Dark Giant Grayling,,,,,
Berberis aggregata,Clustered Barberry,,,,,
Berberis buxifolia,Box leaved Barberry,,,,,
Berberis darwinii,Darwins Barberry,,,,,
Berberis darwinii x empetrifolia  B x stenophylla,Hedge Barberry,,,,,
Berberis gagnepainii,Gagnepains Barberry,,,,,
Berberis gagnepainii x candidula  B x hybrido gagnepainii,,,,,,
Berberis glaucocarpa,Great Barberry,,,,,
Berberis hookeri,Hookers Barberry,,,,,
Berberis julianae,Chinese Barberry,,,,,
Berberis manipurana,Manipur Barberry,,,,,
Berberis pruinosa,,,,,,
Berberis thunbergii,Thunbergs Barberry,,,,,
Berberis verruculosa,,,,,,
Berberis vulgaris,Barberry ,,,,,
Berberis vulgaris x thunbergii  B x ottawensis,,,,,,
Berberis wilsoniae,Mrs Wilsons Barberry,,,,,
Bergenia ciliata,Hairy Bergenia,,,,,
Bergenia cordifolia,Heart leaved Bergenia,,,,,
Bergenia crassifolia,Elephant ears ,,,,,
Bergenia crassifolia x ciliata  B x schmidtii,,,,,,
Bergenia purpurascens,,,,,,
Berkheya heterophylla,,,,,,
Berkheya pinnatifida,,,,,,
Berkheya rigida,African Thistle,,,,,
Berteroa incana,Hoary Alison,,,,,
Bertia moriformis,Wood Mulberry,,,,,
Berula erecta,Lesser Water parsnip,,,,,
Beta trigyna,Caucasian Beet,,,,,
Beta vulgaris,Beet ,,,,,
